reviewId,content,score
8e543ab8-8465-47fa-82c0-c7f0b5607284,love netflix i love the movie but it a little sad because there wont be season 6 of demon slayer i hope theyre well be season 6 of demon slayer soon because is my favorite movie,5
acf253ab-1b4b-4db4-9496-f861e2483e4f,goooooood netflix,5
8f110ac1-27e2-44ba-a0ba-34e92eec2ca7,while streaming the video it wa saying not able to play right now dont whats going on but im to play netflix from past two day,1
f65feb29-e5d6-47b9-a30b-d45099a5b7a2,constant price increase,1
8cee24bc-2079-4606-840b-99f0841d57a9,why doe play store and galaxy store have two version of the latest app netflix latest update on play store galaxy store say update available although you didnt get it here you can update it here uhhh plz explain,3
66cee696-bce3-423a-9f6c-e0cfeccfe1ad,so great,5
9c46481f-4aeb-46d5-b41a-bf9687275e7e,terrible original and this device limitation nonsense need to stop edit fixed the device thing for now adjusted rating,3
1b060207-4e6a-476f-a1c7-34f5d330e669,please explain how i can delete this from my phone,1
ffd527cd-241b-488d-bb47-c689bce8f1c0,it wa and still is good but the new standard no ad subscription price is just to much to be able to afford constantly it just way to much,1
0eac8473-aeed-40be-893d-111e11f190cb,fast and curtiouse,5
58e17925-35a2-414f-a1ab-126c96bf15fb,so many great movie,5
dfc0733a-e6ae-4340-8aee-054edd97bd4f,great experience,5
25a84c9d-455d-45db-be45-d0fb70c7ca35,i cant watch show when im not home anymore im not a part of the same household it keep saying my phone is a new device when ive been using this phone for year along with all the glitch and bug this app ha im giving it a one star,1
40058160-82a6-40d5-8e0d-3ea8abbb251f,please dont charge me for netflix a i have uninstalled it i dont watch it,1
5cce83d4-0ace-4c75-9b54-4169e9ec2b45,massive,1
cdae08cf-36bb-47c8-b589-ee1141c5a660,excellant,5
156ff26c-f609-4a63-ac67-71f9fd52b187,app brightness control still too dark at lowest level,3
79829358-9eff-4c74-ad13-327fef0df6fd,android app ha stopped working nothing will play just the spinning red wheel,1
9acb8c4d-1dde-418c-9885-9516ff2711a0,doesnt allow you to update payment on app,1
27306f09-79cb-48a0-8baf-080aaa6c4d78,it good to watch yh xxxx,5
55101bb2-5c9a-4e18-8ddb-2075b12f378a,gorgeous,5
f215dbcc-b1ae-400c-8997-fe95f1764168,never used it,4
f43234de-5e9c-4061-9be4-465f183ce680,very very good app,5
9046f757-3081-4642-ba81-fed95967cb1c,netflix decided to remove the casting button from the app not going to keep my account,1
1cde58f0-7258-43d3-913e-8b03bbcbee1e,what is up with all this netflix household message i work in a different country and eveey now and again my nwtflix just turn off prime never doe this,1
24d9ce68-97b6-4727-9799-821b80554481,why would you put a brightness bar in the app that override my phone when i could perfectly and easily adjust brightness in my phone setting already such a bad and annoying feature update so the review doesnt expire youre lucky you have two show i rewatch on a loop,1
96f528e1-2577-43b1-927c-12feb2a5d188,me entretiene y me gusta su contenido en pelculas y series lo recomiendo,5
e68cd4e4-e339-40d3-bec2-f32a251502bf,my ap ha not worked on my phone in month ive re downloaded several time called and it something theyre fixing still no fix but it doe show a new error code,1
826b3e7f-8b4f-4557-8ed3-1fa3b9aa9fce,i typing everything but it doesnt even give me anything,2
8f49f327-7aa5-493f-b8d9-d73c50fa600a,bug cant turn down brightness all the way through in app slider and changing brightness via the system doesnt change anything,1
41c57a3b-e3b9-41c0-ade8-0becdd1b0365,i think it cool,5
94f7dae1-72ed-49c1-97fc-e5d4317dee07,expensive i like didnt it the subscription ha been canceled,1
78a3d719-286d-4081-b9e1-8bd5552213a6,i cant sign in my netflix and the update required are very annoying i do anything and it still cant work,1
37954cc4-f1da-4f51-85b0-3711f516f22c,geo locking account is the dumbest move this company ever made im unsubscribing permanently,1
e8e1dc53-6e33-40e0-b74e-c6c69081ce8b,so now i cant watch from my phone when im not on home wifi whats the point of this app then,1
4c47184b-74ef-42ed-b1eb-25fe8c5cd0da,the best app in the world,5
78871c0f-a281-4a33-84d2-769a67cbb410,u can watch anything,5
5926a65b-1c85-48af-9657-6518a22d58f3,your amazing,4
4537b940-3c25-4b63-8feb-470c2b5fc306,the app totally bad useless it becoming worst by the minute also the hacker are too many people watch with you and you dont even know them lol,1
9683ef9a-a1db-4e2d-9941-68d5c0d1865d,love the movie,5
86a35db7-0e1d-49a0-8498-fe34a9a48e49,look closely many review are fake the bot made error lol deleting used to love this app it is not worth the price get higher every couple of month greedy ahs netflix promise no ad ever whered that go,1
a592937b-6baf-4106-bddc-770fc3c60107,thanks to gave u download option and good download management thanks netflix,5
40f40c23-42c5-4fe6-971a-1b54136c7546,bad one dislike,1
e77445ed-2aa0-4346-ac7c-cd3b7eb22ed6,this is too dirty content and order base too bad,1
81ac8281-c391-48b8-a471-5836c608effb,cant uninstaller bah humbug drain my tablet,1
c33f611c-14bc-48ff-86aa-79246db9c1ef,nice vyd,1
b55dfe74-0336-423f-9bd1-22f5861bd223,i heard the new series the last shah is coming ima watch it,5
711c32fd-e834-4fb7-aec1-a1b2a79350bc,i love netflix but recently it been giving me problem so bad that i cant watch it on my phone it worked perfectly fine until this morning it just load and load and then it say there a problem and then it switch my phone off please help,3
e019c196-4eaf-41aa-a71c-0d72a3349ef3,constantly crashing and restarting my phone downloads not playing also restarts phone,1
84357280-4a22-4158-a10b-c38353e8624a,cant auto skip introsrecaps,1
2cfd5900-3724-445e-b695-3d2981a89c5c,outstanding service,5
640e591a-9aeb-4466-9e4f-a1c7f97cb250,bohat axha platform hai movie and series k hisab se,5
0ab15175-a812-49dd-9e20-8d6531b302d0,nice pic happy,5
e2a7079d-670e-415f-a978-1dff4327596d,i love netflix and chill it the best thing ever netflix u get me so much rizz thx so muchbecause of netflix i got to smash the biggest baddie last night while netflix and chilling,5
56af0197-a0a0-4119-9a12-d425ab8ae116,today i updated the application and then after i facing the issue while any video is running and it reload automatically and video start again from starting,1
98f44842-dab2-4da5-9984-93cd8e7f61d7,watch same program and it too much money out of my budget25with tax,3
c4cbc9f3-d63c-42d1-bbde-b051dd3baa3d,please new season 2 lookism,5
36eb524c-e970-4f9b-941c-f36a442443da,very badddd payment is pending problem so dont installed this app,1
7dd31db5-6fb7-4b4b-aed0-5c06b1dfd837,meh,4
8d2855f5-a0f7-4575-b747-ac0aa554f2b7,amazon prime ha better movie then netflixif your a old movie lover,1
0d67f20a-6a81-486b-ae97-62fa214fae18,i cant use this app by wifi i tried enough to solve the issue,1
80e2f66a-9e36-4fd7-8eed-c107974eebd2,good and idk have to describe it it too good,5
87e041a2-8067-4b67-ac58-7a29b6912a97,,2
3787ea8d-b40f-42cb-8479-831410c5b7b7,every now and then all it doe is load and load and load i cant play the video,1
79d4c0c3-985b-41dd-a1ca-6d78dcc94e83,netflix greed ha gone out of control theyre increasing rate every three or four month have made it more likely ill just go back to comcast or other cable service and cancel my two account,1
0fd6cb2b-d247-4f18-81b0-0260afe674b0,netflix is really a glorious ott app all the movie and series in netflix is in english thats fine but most of the movie also in hindi i really felt bad about it netflix can give importance to other language also then there will be a vast of netflix user,5
053b79d2-ae21-45a8-8526-09b5d4d04498,very fun to explore it,5
1955f60d-42ed-46ce-9cd1-a2a4cb25cb22,seems to stream the add perfectly fine but when it come to playing the episode it doesnt load,2
530b284d-57c8-4ab7-871c-7d66b4912886,very pathetic cust service could resolve a simple issue of loading the contact cust service executive were also helpless in resolving issue need my refund overpriced app useless cust service,1
874e123d-df33-46d4-9d98-b4fa621427c0,loved the app when i signed on 6 month ago for 499 with conericals march 11th they are going to charge me 8 plus tax so i have until march 11th to finish with netflix great while it lasted however once they anybody start raising their price they never stop,3
17c9f81b-939c-4b43-a26e-89323f6de5cd,take too long to load,1
7beaf9c7-adbf-4866-922c-97d678b45f16,good also i accept new payment thk you,5
f09c812e-6dee-492d-b105-554d2eb636b0,good but sometimes it take a bit to startup,4
28620eac-b993-4ad1-aee6-81767efebba2,doe not support google play billing not everyone ha a supported bank account or card to pay,1
bf798f73-9c1f-431e-9e37-79fe1811dc9e,good dude it is a best app but dont expect to watch one piece all season,4
bf55dfa8-f0d1-4783-8c37-070d09a08863,,5
5cf68c1e-2e5b-4707-bb68-ffb020abf218,the bestt app ever,5
0d3d64c2-d1ab-4ae6-ace1-b0fbb999303e,it best app contains all latest movie i love it,4
7bff9ac3-695d-47c6-a19c-a08cc29e6c91,amazing web series and movie,5
5169ad66-699b-45f4-bf78-c725f5810abb,why is my own account not part of my household list when watching from my phone,2
235fb1a2-a0a9-46aa-ab53-d0be5a97c0f2,good apps,5
d3113e4f-f7ec-4a31-871c-3fde2964382c,there is much better movie on,5
05934f2e-9543-4184-bc9b-fa801ed5b8cf,one of the best ott,5
7496cfd9-ace4-43d8-9296-47d0d9d748c3,cancelled and used the money for paramount instead yeah theyve got less to offer but at least they have some standard,2
1d227af4-4ef1-45fc-a53d-e5574bfad9fc,past few day it keep loading and give an error saying cant reach the server ill give 5 star rating again if it start working will there be a refund for the day i cant use it,5
1266f773-3e0e-44e3-96e6-7ff22f41971c,i dont use this applicationand i dont want it,1
8b400e07-18f0-4108-82cb-1f4a2e87f9b6,please approve the warrior nun season 3,1
de6ce850-6459-4e65-9f79-a54031a55ecb,doesnt want to open,1
3edb0286-18f5-4719-ad4d-50d05d4d20a5,it a good app,5
3737d132-75b5-41de-ae2f-e7f95b415f9c,bodoh,1
bc761935-2632-40c6-86e1-a8157f43b809,netflix opening issue in samsung glaxy f34 how it solve,3
c39e86f2-7c52-4c85-9d97-b905a424373e,every few month netflix is starting to go up with his price and the country is not all that good why is the price still going up if it go up again im probably going to cancel,4
fe24d509-b817-4025-b853-35838256e230,they keep finding way to make the viewing experience worse while hikingup the price they are starting to become exactly like cable,2
d4db0e6a-9d8f-463e-8b67-82ded7e1486e,exceptional,5
d82d46a6-7071-47da-a63a-593bb5aaf5d8,good performance,1
d64a9afb-4b1a-4014-a8e3-ed8e26358eda,ive already uninstall and reinstalled the netflix app but i still can not watch any show on click of show it just show the loading indicator this ha been a problem for the past few daysweeks now my internet connection work well with other apps,1
951c1c06-dd8a-48a3-8c3c-e3bf71f37f5a,i dont like the bug i installed i want a refund now for rm 240,1
f3b2dbcd-4faa-4b2d-b85d-c4f79226b6ce,i wish it were better priced just for no ad,1
649fee2a-1960-4eb7-abaa-a471aa8e67c6,could add more popular animated show like bleach but over all amazing,5
58499edf-a0db-468e-a502-c79a57f76ddc,im not able to unsubscribe this netflixi didnt use it that much,1
e844d4d8-45ae-476b-9072-4c4127f3d9c6,strict on account sharing but no new movie,1
7ae82854-379e-4c50-ad6f-7cbb87f6d3e5,all ok ba sauth ki movie hindi dubbed bhi upload kijiye,5
693988cc-13c7-4286-925f-b502ffcab818,i got to watch my fv movie,5
b9f49f20-2435-4252-b2ef-3b1d4f91e4af,after the recent update the app got worse i face so many connection problem and after fixing it will happen again and again kindly fix this problem,2
53bf97a6-3101-45db-afd4-9d7c4510f764,it mostly great but i am constantly having to clear out my continue watching because someone else keep using my profile there need to be an enable a pin function for each profile like disney plus ha,3
f981af56-8cb5-4981-b334-9e3693516f65,,5
a4205e83-b4af-44e4-a2f3-1deb62eadd0e,sometimes this app is very slow otherwise it is ot bad,2
cb92a71a-8a9e-4cbb-ace8-9e300e14e6ec,worked well on my lenovo tablet until past week now get an error saying connection not detected on this device yet all device on our lan are fine something ha changed by netflix whats going on netflix with your app,1
42b962fc-b6b9-4c5e-857c-9bdd3b4ca7cf,ajoydash,5
9742af30-7216-4f31-b45d-d371376faadb,app not working firestick not working,1
bcdc99c8-11c6-4fd6-99af-359625cc13a6,this app is very much great,5
b1cf6f5b-848e-42c2-b2c1-50cc40974859,i want my money back,5
d796c540-6f74-4b77-a02a-6d7a3e91159c,tldr you might want to consider going back to physical medium instead ill summerize it quickly the ui is much worse than it used to be still lack an intro auto skip now ha annoying and sometimes inapropriately suggestive not the good way ad for mobile game the ratio of,1
45281858-b9e1-4432-acaf-c424ecc84c50,im hug big of fan,5
8dd81052-c2bd-4f06-a928-a63ec896cdab,please update so it can be widevine l1,2
2a4704c0-12cf-4df7-9ef2-fda0f7b1391b,usually work well but my continue watching list ha completely disappeared for week so i have to search for every show and restart the episode to figure out where i wa,2
b924f008-015e-4b4c-a1f4-7864eb923bfc,wish i could give this 0 star because once you put in your password you cant change it and it so annoying,1
fcf0e0f7-4913-4186-ac7b-02cd71379cd3,netflix is trash now if you have free netflix through a phone plan but dont live together dont expect to be able to use netflix in both household even though i have it through phone service,1
2e3a44dd-b56b-438a-bcb5-dc6a64b7e5f0,niice one good qaulity,5
d41c88dc-8a39-4766-813f-8ab8854beb31,malayalam movie collection are low,3
ea75cf4b-44e5-42e4-8083-a23b80dd3044,stopped working app worked great forever then about a week ago it stopped now the app just hang on the load screen and tell me i have a device failure a bunch of cache clearing and uninstallreinstalls laterhere we are so do i get a refund for all the time,1
056d1722-8992-4578-ba76-0e1e851b287b,app is super buggy or something freeze all the time,1
92962bcc-3709-4b48-b3ad-d86cb5eaa696,bagi free sja tak payah bayar,1
9253bc3c-86d2-4b05-82a4-7a5618b3cb3c,good 0,5
b25d7fe1-47a2-42da-a7a5-e0d877bddfb2,wide range to watch,5
a494ebe1-3eb4-4a28-8cc0-12944075d0a7,i really like netfix movie,3
d9ccab63-0833-40b3-a136-6c236ea60866,they are great and friend let ask quaz if it good,5
986e7ab5-d438-4570-bda1-d3a4da22ee05,somebody hacking into the netflix and i can not watch any of my the movie on netflix i cant log into my email or my passwordon to netflix you wont let me log into it to watch movie and stuffplease fix it it make it hard to watch monday night,1
42506824-10c3-4660-9d5d-2f38c5e12266,it messed up just changing people subscription whenever you feel like it,1
40126e02-b2fa-42b6-a490-a42b37998878,not working,1
7741072c-9603-4d34-b31f-59855a31cf9b,now traveling mean im not in my household,1
1828e1bd-ec44-4b4f-a56b-6b3b0cbb94f7,cant get in with my secure spend card,1
7f4baf56-d187-40b3-a9b0-9ad1a667e844,i love my netflex and only i am using my account,4
8e4bc65b-ecc6-4956-9bf4-a1d858ffb3d3,it paid but it cant play the video nor the downloaded video,1
ba2e4992-0a8e-44d9-9c5c-c6996515cd2f,overall heard greater then worst,5
97f7655b-1373-4f7f-8276-66392059f067,one piece great but they skipped some arc in the timeskip,4
fb5f2912-8fc9-4488-808e-d04160f4889e,very,5
8fa18e5e-9c82-4264-9941-087cd4c89a44,some time the screen go black,4
c007fcd7-e9fd-412c-a3ca-d6df82c4f9a6,ad not optimized,2
9b37ea05-1453-4a13-9d6e-941e9161a54e,no use in my android 13,1
553d1d8a-f2e9-4874-a46f-d62ab10c976c,the best and nothing cost money no apps cause money,5
0961576e-7b5b-4fb9-8ed2-9daf50fa1fa4,the video dont play even after content being download,3
1d4f84cf-d91f-4816-85e4-893493f26e94,netflix is awesome,5
ba3f4da5-443a-4dfc-b840-3fd62e25b8d5,cuz it actually true,5
c9711536-522c-4c82-9016-a3a07abf3b9f,it the best my favorite would probably be bella and the bulldog,5
2027a789-ee20-4474-b1ea-08fd6d15076c,netflix or nothing always calm me down the movie,5
1b2cdabd-7997-415f-9421-d1f7819e3e77,it good for practicing your english,4
ebfa2200-e51e-459a-9b59-dadb9453f5ca,everything is perfect except that god forsaken brightness feature the lowest setting is way too bright why cant it just be the brightness on my phone,1
702b2286-f458-4832-a265-2ccdae78a2e4,price keep going up and up and up and up,1
1c48d0fb-7e4e-4ccf-af58-a2bb52c4cf12,the price keep going up and the movie stay the same for month if youre going to raise the price give u something worth paying for,3
943f19d5-b73d-43a4-a93b-48120096063c,i liked this application but it disadvantage is that watching is for money and you can not watch if you do not subscribe so i hate this thing,3
cda1ab52-4594-4d91-8a21-2bc4b3a283d6,imagine losing right to half a tv show,2
69324e0b-5f15-48e4-a8d7-924a7384e7bf,this wa magic it wa brillant i even got to scare my sibling by watching the nuni reccomend,5
9e05c359-da80-4fbb-bd99-dfce037da195,best ott platform and wonderful app i just wish that netflix doe have xray feature just like amazon prime video so that we can get information about character and background information about a particular movie or series,5
151b9aec-92dc-4d93-8f3d-91426ae135d2,pano po in unscribed si netflix,3
1f0594f7-5993-49c4-96b5-46929e546d90,everything i need 5 star,5
abbf787e-317c-4517-a4a6-e2584780c2de,i love the movie and the qulaity but make more sesrse,5
910ccee6-58b4-4d45-b8e3-a63deb7e6958,very good assortment quality love it everything ha been great so far 8 great everythings been great thus far f,5
57bd3cb8-c8a5-45a8-9f73-8d100ba23093,i love this app but when im on a phone it keep lagging and sending to many ad than on a tv and one perwon can only watch it but it is still okay for me to watch,4
fe95bd88-019f-4291-8e80-906dd543e655,when my mommy tried doing her password it said wrong and i knew it wa correct,1
ec18565c-e2f0-41d3-adcb-4c6e9e5a3f5f,ager tum mail verification ke baad plan nahi dikhate to tumhe 649 ka fayda hota dont install it,1
6d7e48de-f04b-4fe8-9a21-a37390ee9e12,wieso gibts keine englischen untertitel aber deutsch franzsisch oder spanisch oder so zb bei spy x family mchte ich den anime schauen in original sprache aber mit englischen untertitelnaber e gibt keine englischen untertitel,3
6ef68792-c376-4a0e-b2d7-c15cec83392e,not installing this streaming app again 1 my first experience with netflix wa horrible a to their content most show are not family friendly i cant allow my kid to watch due to the nudity in 80 of their programming if i turn on parental control the menu is minimal,1
a85c9e28-791a-4b8d-8935-9ca2fcf427f0,dre8n fye,5
932d3c24-f1de-47ac-ba76-a9daaab181ce,please bring a game only subscription plan,5
26b0a855-3868-4586-bbed-91532b4abdbc,most unsecured app can easily break in change right and start automatic and artibary billing please be cautious with netflix they would charge you and call it your fault,1
ae0bbb45-0f81-4bfa-abc8-4900407579be,the best of all,5
5ee66435-141e-4747-9e40-4e572a30204b,not able to view downloaded videoz,1
6a5356de-d332-400f-aa6f-f613fa0a95f4,complicated for me,4
487e6de7-68c4-48d8-a49a-4b9945ad9a64,i have stopped using this app because it stopped me from using my phone a a medium to watch show that my parent paid subscription to,1
94f7a499-45db-4ff2-b014-b99929e9aee7,only just set upnot used yet,4
877e814d-c57c-47b0-99cf-cd38dc66ae7b,i drive truck i get an error that my tv is not part of my household and unable to watch i select that it is me and it kick my wife and kid off at home every 6 month the rate go up and now you have to pay more,1
04957cd0-3094-4354-9a61-6d015c7bcd56,i know which profile im using not required everything to select and waste time if want to switch i will switch completely time waste feature selecting profile everytime,1
069e273b-52dc-4ec1-9a7a-1e53fcabec99,nothing newin the app,1
12d71f75-ed70-4a6c-8628-7c626249e2ef,i love paying for a service i cant even use unless im at home i have to use one time code my mom pay for a family plan for this seriously,2
d1fb5ddb-dfc3-45d4-801f-006b79968183,,5
42efc7f3-0f45-4d56-8ae1-091d67e9908d,keep on loading error appears when trying to continue watching a movie or series and also crashing after refreshing the app,1
3311ee46-2553-4500-9c4c-680e1dcad4da,i cant leave a review on civ 6 so im leaving it here why is it i cant install civ 6 from netflix inc but i can install civ 6 from aspyr my phone is good enough for aspyr but not netflix version that i should get with my netflix,3
d87e4ad1-e5e6-4ebe-a0bd-2f38f625ba79,wonderful experience in streaming movie and series,5
a522cb85-f0d6-4f78-a76d-d0076080b521,i never have any problem with this ap,5
d035f47f-03f0-4077-8268-9565a7c43350,hidden love in hindi dubbed,5
f3b15572-6a1c-441c-a93b-bacbab483de8,i love watching new action and thriller movie thru netflix,5
5511038e-d778-4161-bb42-0e804f15ec49,it keep on loading when i try to open any show i tried reinstalling still show same issue yall charging u high still aint fixing the issue,1
033fbba6-15e7-4d7b-8679-20f3e04e2269,good,4
113806db-08b7-4b0d-bdf1-fbe0a772e08d,it good to use,5
3b3afda9-94ea-42ee-b027-f0134387e735,please add bubbled in english language in soap opera pls l will rate 5stars l love soap opera but they in spanish language l dont like reading english subtitle please add live tv,2
afe1ac97-b886-4f8d-a2cb-1be7c6cae563,skibidi,5
224bbb25-5aca-4530-8692-dd448b3356cf,netflix please please lookism season 2 la aooooo please please,4
32057f2c-6f2f-4c48-9459-b6b1b2a96464,watching pre downloaded show keep crashing the phone wa trying to save roaming data by spending time pre downloading some show only to end up unable to watch them when overseas so whats the point of having download function when u cant watch it without data,1
96576959-672a-44b2-bd48-c6d8c0e9c26d,i love the netflix app it working so far great,3
fb889fb4-b604-4453-b1a9-1ee14257de61,very bad,1
f97c37cf-ef8f-41e0-846e-1315c7059896,excellent app with great movie and story,5
521cefe5-e72a-4700-9622-6b289cb3dba8,i wa trying to download gta san andreas definitive edition from playstore because i wa having a netflix subscription when i clicked to download it bring me to playstore and here it showed that my device is not compatible i dont know why is it happening because i have android,1
04780228-700a-4e8a-966e-77e1a8208b18,,5
b6159627-5336-4d28-884e-71041f51882f,,5
14e95dd4-46ce-4fef-bb57-15c8c7659f60,always try again,1
a38488f1-0f24-4abe-ae36-2c88b88a1cdf,ive been hacked and i dont know how to get my account back,1
006edc1a-7388-4506-a6c9-5fdd0eba3242,can never get the app to connect just log in and then is unusable,1
0f92a0d6-a4ed-4da8-a21f-200977c51a94,been customer since 2018 and still charging full increase to platform plus with lag audio and visual issue lousy,1
2b7f9423-1017-4e57-869e-7f1ab1f8d7d7,karamihan sa palabas nyo konti lang ang subtitle ng tagalog at audio paano po namin maiintindihan vyung kwento ma gusto ko kasi maintindihan yung kwento kaysa sa nakikitako ko sana makita nyo po itong comment ko,1
49fe8297-8508-431e-9109-a188fac7150f,the be,5
9baca6a8-d864-45e3-a57c-418665a3508f,i cant download any of the movie series anime etc it keep saying that i have too many downloads on so many device but the only device i have another netflix is my old phone i tried deleting the movie i downloaded on the same account that wa just on,1
bb3aa994-cdae-4848-9c75-42b149d29469,my netflix not opening few day,1
084c412b-f213-46ac-8636-1bc2bfd83438,will not let me get on my netflix on my phone all it will do she show up netflix on my screen i deleted it off and put it back on few time and it still doing it,1
79f0b4e0-5a47-43da-b21c-a1e6b1ed3664,my netflix account is not logging in i dont understand why this is happening it is showing too many attempt and then again letter,1
cf1718cd-798a-4188-b00d-c3362f725a84,it is a very good app but i need all the korean drama in hindi dubbed please,4
e7f98a88-86fe-4a0a-b96f-917b515ea422,naw 1899 for no ad netflix crazy,1
392940ce-cdf1-46eb-a2e9-18cedb4c69a2,waoo,5
10b721f2-f842-40f0-902b-ff8110e470ea,wow a gud app,5
4e323e82-47c6-444b-88ee-e99268b69360,i love t,5
ccd2558d-8279-4425-b52e-968dfe522f1e,i put my password but it keep saying that is incorrect like it annoys me fix this,1
f5390736-283d-471a-bfb2-c2ea0afe7038,it is sow nice movie thats good,5
7e834e23-edd7-494b-94a8-bc7c4d6806ba,to po to place 50 pln eby mi nie dziaa,1
390bd128-e587-4cb8-b6c4-a952cd060cea,very good platform in vedios,5
3231e796-0cfd-4f09-a403-d5a2ad65f997,amazing,5
2681dcfe-2ba8-4fa8-829e-c1856d960dfb,app is great but how to unsubscribe from mail that i receive from netflix i dont know numerous time i have unsubscribe but mail keep coming and comingcan you please unsubscribe me,4
6bfe4bf8-ddd6-4101-817c-d903b77322d2,why doe netflix deduct my account bank even though i already terminate my account since last year i cancelled my account since then netflix never deduct my account but surprisingly this month just yesterday netflix deduct my account bank try to search contact for customer service but it is too,1
412639e6-62b0-41dc-b99f-49d61d76a7d7,it should free,5
ded8a234-ee85-4818-bd79-09e9ff9ec9de,love it i only came to watch baki but regardless of that it a good app,4
ad1e3ee7-2fff-44bd-8499-7e8933e09c22,cant use it on my kindle or tablet it wont open even if i uninstall and install horrible,1
d7d10703-8b1b-4eea-b135-6a345973cd2c,worst ott,1
066f25f0-4ba8-48fa-8c2b-5d5510599dc1,the app is not compatible with my device but last year it wa working perfect,1
8bc5e964-64d4-4bb3-b9e7-2d703d219207,i love netflix,5
1e305de0-930a-40cb-838a-a2816b56431d,this is disgusting,1
95fdc227-f758-4e12-a25d-c907615aa1e1,veey good eaay to use,5
da7a4a7c-f17a-474a-8d35-839f33aa9207,very bad,1
fb180af0-f903-4687-b054-660bf01bbd61,awesome,5
002220aa-d9e6-43e5-a562-530770a142cd,can you please fix this bug the fast forward and pause button is always showing up and it take 8 second to disappear i mean the playback button take 8 second to disappear can you update the netflix to have a setting for playback control please i will give you,1
3a1b1a98-5598-48c1-be3f-c53107055c7f,i loved the app,5
cb741a4f-d843-4822-94a0-81d746e17eff,awesome application for streaming movie,5
9fbf431f-e6e0-4351-9c71-5e00565ecc14,ill the movie monday after working 1500 ok surely it a good one it netflix,5
a5e5ab55-5464-441c-81e7-fe8e07e72d32,work well,5
5e7e728a-eede-446f-9145-ce8628d44f5d,i dont like the fact that netflix just charge you without permission,1
62e84902-82de-4c2b-a235-9432505de641,love this appmakes me feel happier with my wifewatching together,5
8088ac9e-586a-459c-9769-927a4a5f53fd,subscription price is to high for 28 day,1
7363a094-b811-4cda-96c7-f0edb4dcfe00,full 4k 2160p movie 4k,5
2af2b99c-c675-491f-af09-096913c0d657,in my life for the first time i have taken a subscription for one month and to my surprise they have deducted my second month amount without asking and without any approval so this is really cheating i have raised the issue of refund of my second month it been,1
8c08d943-f8a9-4648-b567-c9f8c61cdb7a,with the recent change to commercial showing for 699 per month thought i would try it not one time since watching with the new commercial added have i been able to go back to exactly where i stopped watching instead it take me back to view more commercial and then,1
82d3af24-3998-455f-9c16-d27ea371a9f8,i downloaded a series to watch when i cant connect to the internet and i couldnt play any episode because of stupid error,1
de415a65-9f02-445f-9817-65cea72c75ca,love netflix but i have a hacker chris winn ip address sms928u who wont stop illegally pairing and shes watching it for free do you all think you all could start charging her for me it under my husband email and she us that to sign in with it i,5
44a3160b-bae2-47d8-90bb-16c263a67576,i dont like it because it asked you to choose a password on your phone and then when you turn it off you have to type in that password again and it suck,1
5fcaec87-c653-4f5b-92e0-fdc40abd132a,nice aap,4
d485ff2b-e298-46c4-89d9-3c1ec1b9a49f,just got a nice email from netflix thanking me for being a valid customer since 2013 and a thanks they up increasing the cost again can i ask what the increase is for a it not good content a you have a 3 year gap between season it not feature,1
a565bb8f-c9ee-42a7-846e-cbe36896cb3c,great thank you good experience with no problem,5
521f48c6-a623-4972-8613-ca9e37172172,having some connection issue need help asap,3
063f2e2b-c8ad-4f70-8eb9-124266d7c6ac,it wont let me login and when i do it stop playing and the sound keep going and i missed my movie and it logged me out every time and it piss me off,1
fd571089-faab-4528-a03b-c28ef32ae2e9,ive used netflixs for a long time and while i enjoy some of it content i am disappointed in the direction netflix ha been going 1799 is a steep price to pay for only 2 free profile and the ad free service they have a bad habit of cancelling show,3
08b7c864-81c9-414a-b312-0c57c6680aa6,wont work on mobile payment,1
fbcbe306-5bcf-406f-a940-245ba4ac76b8,excejent,5
74a12231-f31c-458a-8983-52cbb63930da,netflix is a good app but it ha a lot of dumb ad and ad are dumb,2
c2bab819-da03-4a50-93fe-13421c22adca,i shared a netflix account in the same household a my mom for over a decade now but since we have two different wifi network it wont allow u to share anymore even though we are 5 foot apart room wise honestly unsubbed and went to disneyhulu since they have,1
970dc8b2-975e-44da-99f6-08636ebd585a,good app but some of my favorite show deleted for new show,5
8fd4669f-6fa7-4298-be6c-64f0a26454b6,half the show are unfinished and cancelled waste of money,1
14758265-76de-4514-a470-3701e8ea386b,great better than having dstv,5
e14b60d3-2141-45f4-a1fa-2c3d5d9b29af,first of all you want to take off power ranger dino charge jungle fury and other power ranger do you think we like going to youtube and have all the add i demand for the power ranger to come back,2
7c4f6c68-576f-4521-a856-1c790655fd51,only one word subscription,1
b5fd1a47-7f9a-4ac0-98de-6f2e74b3de01,when i pause the screen to read or look closer to something i dont need to see the title i already know the title fix this stupidity,2
91891d54-227d-4246-a5fb-4e44bbce0653,there is a bug in my redmi note 7 netflix app i can not play at notch area i dont know why in setting i enabled show notch in that particular netflix but it didnt allow me still,1
01d32c23-8d28-4d8e-8880-c8e9b038852e,stop logging me out of my account,1
c34a13f9-63d3-474d-b331-3e5fb905b4c7,netflix is not working in lenovo ideatab proit is throwing error a device failure,1
d990a08c-7090-4263-99a8-4673136f67ff,very good app i know it should be 5 star but i dont love movie,3
55bff190-d29a-46f9-a954-8a768898ff61,the netflix is good so mush,5
af09ae2d-abed-430b-bffa-a3bd22164a15,very good but the updating take a while some time,5
